Icon,Code,Name,Icon ,Code ,Name 
<span class="mdi-icon" style="mask:url(../icons/window-shutter-open.svg);-webkit-mask-box-image:url(../icons/window-shutter-open.svg)"></span>, <code>F11E</code>, window-shutter-open, <span class="mdi-icon" style="mask:url(../icons/shield-check.svg);-webkit-mask-box-image:url(../icons/shield-check.svg)"></span>, <code>E565</code>, shield-check
<span class="mdi-icon" style="mask:url(../icons/bell.svg);-webkit-mask-box-image:url(../icons/bell.svg)"></span>, <code>E09A</code>, bell, <span class="mdi-icon" style="mask:url(../icons/shield-home.svg);-webkit-mask-box-image:url(../icons/shield-home.svg)"></span>, <code>E68A</code>, shield-home
<span class="mdi-icon" style="mask:url(../icons/cellphone.svg);-webkit-mask-box-image:url(../icons/cellphone.svg)"></span>, <code>E11C</code>, cellphone, <span class="mdi-icon" style="mask:url(../icons/shield-lock.svg);-webkit-mask-box-image:url(../icons/shield-lock.svg)"></span>, <code>E99D</code>, shield-lock
<span class="mdi-icon" style="mask:url(../icons/dishwasher.svg);-webkit-mask-box-image:url(../icons/dishwasher.svg)"></span>, <code>EAAC</code>, dishwasher, <span class="mdi-icon" style="mask:url(../icons/window-closed-variant.svg);-webkit-mask-box-image:url(../icons/window-closed-variant.svg)"></span>, <code>F1DB</code>, window-closed-variant
<span class="mdi-icon" style="mask:url(../icons/engine.svg);-webkit-mask-box-image:url(../icons/engine.svg)"></span>, <code>E1FA</code>, engine, <span class="mdi-icon" style="mask:url(../icons/monitor-speaker.svg);-webkit-mask-box-image:url(../icons/monitor-speaker.svg)"></span>, <code>EF5F</code>, monitor-speaker
<span class="mdi-icon" style="mask:url(../icons/fan.svg);-webkit-mask-box-image:url(../icons/fan.svg)"></span>, <code>E210</code>, fan, <span class="mdi-icon" style="mask:url(../icons/music.svg);-webkit-mask-box-image:url(../icons/music.svg)"></span>, <code>E75A</code>, music
<span class="mdi-icon" style="mask:url(../icons/fountain.svg);-webkit-mask-box-image:url(../icons/fountain.svg)"></span>, <code>E96B</code>, fountain, <span class="mdi-icon" style="mask:url(../icons/pause.svg);-webkit-mask-box-image:url(../icons/pause.svg)"></span>, <code>E3E4</code>, pause
<span class="mdi-icon" style="mask:url(../icons/fridge-outline.svg);-webkit-mask-box-image:url(../icons/fridge-outline.svg)"></span>, <code>E28F</code>, fridge-outline, <span class="mdi-icon" style="mask:url(../icons/play.svg);-webkit-mask-box-image:url(../icons/play.svg)"></span>, <code>E40A</code>, play
<span class="mdi-icon" style="mask:url(../icons/kettle.svg);-webkit-mask-box-image:url(../icons/kettle.svg)"></span>, <code>E5FA</code>, kettle, <span class="mdi-icon" style="mask:url(../icons/repeat.svg);-webkit-mask-box-image:url(../icons/repeat.svg)"></span>, <code>E456</code>, repeat
<span class="mdi-icon" style="mask:url(../icons/laptop.svg);-webkit-mask-box-image:url(../icons/laptop.svg)"></span>, <code>E322</code>, laptop, <span class="mdi-icon" style="mask:url(../icons/repeat-off.svg);-webkit-mask-box-image:url(../icons/repeat-off.svg)"></span>, <code>E457</code>, repeat-off
<span class="mdi-icon" style="mask:url(../icons/microwave.svg);-webkit-mask-box-image:url(../icons/microwave.svg)"></span>, <code>EC99</code>, microwave, <span class="mdi-icon" style="mask:url(../icons/repeat-once.svg);-webkit-mask-box-image:url(../icons/repeat-once.svg)"></span>, <code>E458</code>, repeat-once
<span class="mdi-icon" style="mask:url(../icons/recycle-variant.svg);-webkit-mask-box-image:url(../icons/recycle-variant.svg)"></span>, <code>F39D</code>, recycle-variant , <span class="mdi-icon" style="mask:url(../icons/shuffle.svg);-webkit-mask-box-image:url(../icons/shuffle.svg)"></span>, <code>E49D</code>, shuffle
<span class="mdi-icon" style="mask:url(../icons/robot-mower-outline.svg);-webkit-mask-box-image:url(../icons/robot-mower-outline.svg)"></span>, <code>F1F3</code>, robot-mower-outline, <span class="mdi-icon" style="mask:url(../icons/shuffle-disabled.svg);-webkit-mask-box-image:url(../icons/shuffle-disabled.svg)"></span>, <code>E49E</code>, shuffle-disabled
<span class="mdi-icon" style="mask:url(../icons/robot-vacuum.svg);-webkit-mask-box-image:url(../icons/robot-vacuum.svg)"></span>, <code>E70D</code>, robot-vacuum, <span class="mdi-icon" style="mask:url(../icons/skip-next.svg);-webkit-mask-box-image:url(../icons/skip-next.svg)"></span>, <code>E4AD</code>, skip-next
<span class="mdi-icon" style="mask:url(../icons/stove.svg);-webkit-mask-box-image:url(../icons/stove.svg)"></span>, <code>E4DE</code>, stove, <span class="mdi-icon" style="mask:url(../icons/skip-previous.svg);-webkit-mask-box-image:url(../icons/skip-previous.svg)"></span>, <code>E4AE</code>, skip-previous
<span class="mdi-icon" style="mask:url(../icons/television.svg);-webkit-mask-box-image:url(../icons/television.svg)"></span>, <code>E502</code>, television, <span class="mdi-icon" style="mask:url(../icons/speaker.svg);-webkit-mask-box-image:url(../icons/speaker.svg)"></span>, <code>E4C3</code>, speaker
<span class="mdi-icon" style="mask:url(../icons/trash-can-outline.svg);-webkit-mask-box-image:url(../icons/trash-can-outline.svg)"></span>, <code>EA7A</code>, trash-can-outline, <span class="mdi-icon" style="mask:url(../icons/stop.svg);-webkit-mask-box-image:url(../icons/stop.svg)"></span>, <code>E4DB</code>, stop
<span class="mdi-icon" style="mask:url(../icons/tumble-dryer.svg);-webkit-mask-box-image:url(../icons/tumble-dryer.svg)"></span>, <code>E917</code>, tumble-dryer, <span class="mdi-icon" style="mask:url(../icons/volume-high.svg);-webkit-mask-box-image:url(../icons/volume-high.svg)"></span>, <code>E57E</code>, volume-high
<span class="mdi-icon" style="mask:url(../icons/washing-machine.svg);-webkit-mask-box-image:url(../icons/washing-machine.svg)"></span>, <code>E72A</code>, washing-machine, <span class="mdi-icon" style="mask:url(../icons/volume-medium.svg);-webkit-mask-box-image:url(../icons/volume-medium.svg)"></span>, <code>E580</code>, volume-medium
<span class="mdi-icon" style="mask:url(../icons/water-pump.svg);-webkit-mask-box-image:url(../icons/water-pump.svg)"></span>, <code>E58F</code>, water-pump, <span class="mdi-icon" style="mask:url(../icons/volume-mute.svg);-webkit-mask-box-image:url(../icons/volume-mute.svg)"></span>, <code>E75F</code>, volume-mute
<span class="mdi-icon" style="mask:url(../icons/arrow-left-box.svg);-webkit-mask-box-image:url(../icons/arrow-left-box.svg)"></span>, <code>E6C1</code>, arrow-left-box, <span class="mdi-icon" style="mask:url(../icons/solar-panel.svg);-webkit-mask-box-image:url(../icons/solar-panel.svg)"></span>, <code>ED9B</code>, solar-panel
<span class="mdi-icon" style="mask:url(../icons/arrow-right-box.svg);-webkit-mask-box-image:url(../icons/arrow-right-box.svg)"></span>, <code>E6C2</code>, arrow-right-box, <span class="mdi-icon" style="mask:url(../icons/solar-panel-large.svg);-webkit-mask-box-image:url(../icons/solar-panel-large.svg)"></span>, <code>ED9C</code>, solar-panel-large
<span class="mdi-icon" style="mask:url(../icons/radiator-off.svg);-webkit-mask-box-image:url(../icons/radiator-off.svg)"></span>, <code>EAD8</code>, radiator-off, <span class="mdi-icon" style="mask:url(../icons/solar-power.svg);-webkit-mask-box-image:url(../icons/solar-power.svg)"></span>, <code>EA72</code>, solar-power
<span class="mdi-icon" style="mask:url(../icons/weather-hazy.svg);-webkit-mask-box-image:url(../icons/weather-hazy.svg)"></span>, <code>EF30</code>, weather-hazy, <span class="mdi-icon" style="mask:url(../icons/solar-power-variant-outline.svg);-webkit-mask-box-image:url(../icons/solar-power-variant-outline.svg)"></span>, <code>FA74</code>, solar-power-variant-outline
<span class="mdi-icon" style="mask:url(../icons/weather-night-partly-cloudy.svg);-webkit-mask-box-image:url(../icons/weather-night-partly-cloudy.svg)"></span>, <code>EF31</code>, weather-night-partly-cloudy, <span class="mdi-icon" style="mask:url(../icons/transmission-tower-import.svg);-webkit-mask-box-image:url(../icons/transmission-tower-import.svg)"></span>, <code>F92D</code>, transmission-tower-import
<span class="mdi-icon" style="mask:url(../icons/transmission-tower.svg);-webkit-mask-box-image:url(../icons/transmission-tower.svg)"></span>, <code>ED3E</code>, transmission-tower, <span class="mdi-icon" style="mask:url(../icons/transmission-tower-export.svg);-webkit-mask-box-image:url(../icons/transmission-tower-export.svg)"></span>, <code>F92C</code>, transmission-tower-export
